timestamp,predicted_train,predicted_test,naive_prediction_test
2016-06-27,4.537394,,
2016-06-28,4.542413,,
2016-06-29,4.531546,,
2016-06-30,4.535864,,
2016-07-01,4.520683,,
2016-07-02,,,
2016-07-03,,,
2016-07-04,4.4647937,,
2016-07-05,4.531019,,
2016-07-06,4.530313,,
2016-07-07,4.5417404,,
2016-07-08,4.5375023,,
2016-07-09,,,
2016-07-10,,,
2016-07-11,4.522533,,
2016-07-12,4.5250206,,
2016-07-13,4.5236053,,
2016-07-14,4.531154,,
2016-07-15,4.530966,,
2016-07-16,,,
2016-07-17,,,
2016-07-18,4.5662355,,
2016-07-19,4.586425,,
2016-07-20,4.5704484,,
2016-07-21,4.5438695,,
2016-07-22,4.5486774,,
2016-07-23,,,
2016-07-24,,,
2016-07-25,4.5559254,,
2016-07-26,4.541321,,
2016-07-27,4.5472965,,
2016-07-28,4.531506,,
2016-07-29,4.535264,,
2016-07-30,,,
2016-07-31,,,
2016-08-01,4.513984,,
2016-08-02,4.5151544,,
2016-08-03,4.5328608,,
2016-08-04,4.520098,,
2016-08-05,4.527421,,
2016-08-06,,,
2016-08-07,,,
2016-08-08,4.4951777,,
2016-08-09,4.49855,,
2016-08-10,4.5124307,,
2016-08-11,4.52733,,
2016-08-12,4.5450587,,
2016-08-13,,,
2016-08-14,,,
2016-08-15,4.5354304,,
2016-08-16,4.531615,,
2016-08-17,4.549489,,
2016-08-18,4.5417266,,
2016-08-19,4.5101423,,
2016-08-20,,,
2016-08-21,,,
2016-08-22,4.5253925,,
2016-08-23,4.543866,,
2016-08-24,4.54978,,
2016-08-25,4.5496726,,
2016-08-26,4.551256,,
2016-08-27,,,
2016-08-28,,,
2016-08-29,4.516652,,
2016-08-30,4.542578,,
2016-08-31,4.542535,4.189277,4.524950338894379
2016-09-01,,4.525212,4.524950338894378
2016-09-02,,4.5012965,4.524950338894378
2016-09-03,,,
2016-09-04,,,
2016-09-05,,4.465317,4.524950338894378
2016-09-06,,4.533579,4.524950338894378
2016-09-07,,4.545722,4.524950338894378
2016-09-08,,4.5310297,4.524950338894378
2016-09-09,,4.5302725,4.524950338894379
2016-09-10,,,
2016-09-11,,,
2016-09-12,,4.5220084,4.524950338894378
2016-09-13,,4.551897,4.524950338894378
2016-09-14,,4.5491095,4.524950338894378
2016-09-15,,4.5444317,4.524950338894378
2016-09-16,,4.49449,4.524950338894378
2016-09-17,,,
2016-09-18,,,
2016-09-19,,4.5103965,4.524950338894379
2016-09-20,,4.499211,4.524950338894378
2016-09-21,,4.5010133,4.524950338894378
2016-09-22,,4.5034018,4.524950338894378
2016-09-23,,4.499713,4.524950338894378
2016-09-24,,,
2016-09-25,,,
2016-09-26,,4.4915743,4.524950338894378
2016-09-27,,4.49768,4.524950338894378
2016-09-28,,4.4965105,4.52495033889438
2016-09-29,,4.497946,4.524950338894378
2016-09-30,,4.493116,4.524950338894378
2016-10-01,,,
2016-10-02,,,
2016-10-03,,4.615924,4.524950338894378
2016-10-04,,4.619266,4.524950338894378
2016-10-05,,4.613151,4.524950338894378
2016-10-06,,4.624214,4.524950338894378
2016-10-07,,4.613236,4.524950338894378
2016-10-08,,,
2016-10-09,,,
2016-10-10,,4.4894633,4.524950338894378
2016-10-11,,4.6122537,4.524950338894379
2016-10-12,,4.6139007,4.524950338894378
2016-10-13,,4.625475,4.524950338894378
2016-10-14,,4.622358,4.524950338894378
2016-10-15,,,
2016-10-16,,,
2016-10-17,,4.6214933,4.524950338894378
2016-10-18,,4.630828,4.524950338894379
2016-10-19,,4.6330605,4.524950338894378
2016-10-20,,4.6333623,4.524950338894378
2016-10-21,,4.619587,4.524950338894378
2016-10-22,,,
2016-10-23,,,
2016-10-24,,4.6295676,4.524950338894378
2016-10-25,,4.626049,4.524950338894378
2016-10-26,,4.6219816,4.52495033889438
2016-10-27,,4.613184,4.524950338894379
2016-10-28,,4.615447,4.524950338894379
2016-10-29,,,
2016-10-30,,,
2016-10-31,,4.6207747,4.524950338894378
2016-11-01,,4.5561323,4.524950338894379
